5356,0.222222,-0.538462,0.115385,,5356,0.593833008
5371,0.111111,-0.615385,0.038462,,5371,0.626517101
5376,0.111111,-0.692308,0.038462,,5376,0.702221722
5392,0.111111,-0.730769,0.038462,,5392,0.740167759
5397,0.148148,-0.730769,0,,5397,0.745634737
5412,0.148148,-0.769231,0,,5412,0.783367194
5417,0.148148,-0.807692,0,,5417,0.821166364
5432,0.148148,-0.846154,0,,5432,0.859025274
5437,0.148148,-0.846154,-0.038462,,5437,0.859885892
5452,0.148148,-0.846154,-0.038462,,5452,0.859885892
5457,0.148148,-0.846154,-0.038462,,5457,0.859885892
5472,0.148148,-0.846154,-0.038462,,5472,0.859885892
5487,0.148148,-0.884615,-0.038462,,5487,0.897758795
5489,0.148148,-0.923077,-0.038462,,5489,0.935680663
5504,0.148148,-0.884615,-0.076923,,5504,0.900227014
5509,0.148148,-0.884615,-0.115385,,5509,0.904325841
5524,0.148148,-0.846154,-0.115385,,5524,0.866739938
5529,0.148148,-0.846154,-0.115385,,5529,0.866739938
5549,0.148148,-0.807692,-0.153846,,5549,0.835453642
5564,0.148148,-0.769231,-0.153846,,5564,0.79833123
5579,0.222222,-0.807692,-0.192308,,5579,0.859494823
5580,0.222222,-0.730769,-0.230769,,5580,0.797909945
5595,0.222222,-0.692308,-0.230769,,5595,0.762841606
5600,0.222222,-0.615385,-0.230769,,5600,0.693783574
5615,0.259259,-0.615385,-0.230769,,5615,0.706518406
5620,0.296296,-0.653846,-0.269231,,5620,0.766675448
5635,0.333333,-0.653846,-0.269231,,5635,0.781735769
5640,0.407407,-0.692308,-0.346154,,5640,0.874696189
5655,0.62963,-0.807692,-0.5,,5655,1.139649202
5670,0.518519,-0.461538,-0.269231,,5670,0.744556653
5671,0.407407,-0.307692,-0.192308,,5671,0.54556136
5687,0.62963,-0.269231,-0.307692,,5687,0.750728736
5691,1.111111,-0.384615,-0.538462,,5691,1.29322762
5706,1.185185,-0.192308,-0.461538,,5706,1.286337116
5711,1.518519,0.115385,-0.615385,,5711,1.642532298
5726,1.666667,0.307692,-0.423077,,5726,1.746839261
5731,1.444444,0.538462,-0.538462,,5731,1.632881233
5746,1.259259,0.538462,-0.346154,,5746,1.412620666
5761,1.62963,1,-0.5,,5761,1.976282859
5762,1.481481,1.153846,-0.269231,,5762,1.89700603
5777,1.037037,0.730769,-0.192308,,5777,1.283141238
5782,0.518519,0.346154,-0.153846,,5782,0.642147286
5797,0.37037,0.461538,-0.038462,,5797,0.593018202
5802,0.592593,0.576923,-0.076923,,5802,0.830616494
5817,0.888889,0.884615,-0.115385,,5817,1.259357396
5822,1.074074,1.307692,-0.076923,,5822,1.693992465
5837,0.703704,0.769231,-0.076923,,5837,1.045386435
5852,0.444444,0.538462,-0.038462,,5852,0.699250399
5854,0.555556,0.730769,0,,5854,0.9179683
5882,0.666667,0.961538,0,,5882,1.170042826
5884,0.62963,0.884615,0,,5884,1.085807366
5897,0.518519,0.769231,0,,5897,0.927673587
5912,0.555556,0.846154,0,,5912,1.012234687
5915,0.555556,0.884615,0.038462,,5915,1.045306411
5930,0.555556,0.846154,0.038462,,5930,1.012965146
5935,0.518519,0.807692,0.038462,,5935,0.960576726
5952,0.518519,0.807692,0.038462,,5952,0.960576726
5955,0.555556,0.846154,0.038462,,5955,1.012965146
5970,0.555556,0.846154,0.038462,,5970,1.012965146
